DataTime,SourceIP,DestIP,Category,Priority,Description, SourcePort, DestPort
4/6/2012 18:10,10.32.5.54,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1634
4/6/2012 18:10,10.32.5.53,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1636
4/6/2012 18:10,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1193,445
4/6/2012 18:10,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1193,445
4/6/2012 18:10,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1203,445
4/6/2012 18:10,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1203,445
4/6/2012 18:10,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1203,445
4/6/2012 18:10,172.23.1.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1114,445
4/6/2012 18:10,172.23.1.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1114,445
4/6/2012 18:11,10.32.5.55,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1659
4/6/2012 18:11,10.32.5.53,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1660
4/6/2012 18:11,10.32.5.54,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1658
4/6/2012 18:11,10.32.5.52,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1662
4/6/2012 18:11,10.32.5.56,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1664
4/6/2012 18:11,172.23.1.103,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1114,445
4/6/2012 18:11,172.23.1.103,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1114,445
4/6/2012 18:11,172.23.1.114,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:11,172.23.1.114,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:11,172.23.1.127,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1100,445
4/6/2012 18:11,172.23.1.127,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1100,445
4/6/2012 18:11,172.23.1.104,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:11,172.23.1.104,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:11,172.23.1.106,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1091,445
4/6/2012 18:11,172.23.1.106,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1091,445
4/6/2012 18:11,172.23.1.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1086,445
4/6/2012 18:11,172.23.1.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1086,445
4/6/2012 18:11,172.23.1.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:11,172.23.1.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:11,172.23.1.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:11,172.23.1.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:11,172.23.1.108,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1086,445
4/6/2012 18:11,172.23.1.108,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1086,445
4/6/2012 18:11,172.23.1.107,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1088,445
4/6/2012 18:11,172.23.1.107,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1088,445
4/6/2012 18:11,172.23.1.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:11,172.23.1.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:11,172.23.1.105,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1097,445
4/6/2012 18:11,172.23.1.105,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1097,445
4/6/2012 18:11,172.23.1.109,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1096,445
4/6/2012 18:11,172.23.1.109,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1096,445
4/6/2012 18:11,172.23.1.125,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1100,445
4/6/2012 18:11,172.23.1.125,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1100,445
4/6/2012 18:11,172.23.5.114,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.5.114,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.5.117,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.5.117,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.1.101,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1105,445
4/6/2012 18:11,172.23.1.101,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1105,445
4/6/2012 18:11,172.23.1.126,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1105,445
4/6/2012 18:11,172.23.1.126,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1105,445
4/6/2012 18:11,172.23.5.124,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.5.124,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.1.100,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1105,445
4/6/2012 18:11,172.23.1.100,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1105,445
4/6/2012 18:11,172.23.1.120,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1105,445
4/6/2012 18:11,172.23.1.120,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1105,445
4/6/2012 18:11,172.23.5.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.5.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.5.121,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.5.121,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.1.119,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1105,445
4/6/2012 18:11,172.23.1.119,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1105,445
4/6/2012 18:11,172.23.1.128,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1102,445
4/6/2012 18:11,172.23.1.128,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1102,445
4/6/2012 18:11,172.23.0.208,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1580,445
4/6/2012 18:11,172.23.5.120,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1073,445
4/6/2012 18:11,172.23.0.208,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1580,445
4/6/2012 18:11,172.23.5.120,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1073,445
4/6/2012 18:11,172.23.1.130,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1102,445
4/6/2012 18:11,172.23.1.130,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1102,445
4/6/2012 18:11,172.23.5.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1070,445
4/6/2012 18:11,172.23.5.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1070,445
4/6/2012 18:11,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1070,445
4/6/2012 18:11,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1070,445
4/6/2012 18:11,172.23.0.210,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1099,445
4/6/2012 18:11,172.23.0.210,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1099,445
4/6/2012 18:11,172.23.0.204,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1594,445
4/6/2012 18:11,172.23.0.204,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1594,445
4/6/2012 18:11,172.23.0.217,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1562,445
4/6/2012 18:11,172.23.0.217,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1562,445
4/6/2012 18:11,172.23.0.205,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1546,445
4/6/2012 18:11,172.23.0.205,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1546,445
4/6/2012 18:11,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1228,445
4/6/2012 18:11,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1228,445
4/6/2012 18:11,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1238,445
4/6/2012 18:11,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1238,445
4/6/2012 18:11,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1238,445
4/6/2012 18:12,10.32.5.51,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1675
4/6/2012 18:12,10.32.5.54,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1678
4/6/2012 18:12,10.32.5.56,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1679
4/6/2012 18:12,10.32.5.55,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1682
4/6/2012 18:12,10.32.5.53,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1693
4/6/2012 18:12,172.23.0.203,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1622,445
4/6/2012 18:12,172.23.0.203,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1622,445
4/6/2012 18:12,172.23.0.206,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1660,445
4/6/2012 18:12,172.23.0.206,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1660,445
4/6/2012 18:12,172.23.0.216,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:12,172.23.0.216,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:12,172.23.0.218,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1095,445
4/6/2012 18:12,172.23.0.218,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1095,445
4/6/2012 18:12,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1259,445
4/6/2012 18:12,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1259,445
4/6/2012 18:12,172.23.0.220,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1097,445
4/6/2012 18:12,172.23.0.220,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1097,445
4/6/2012 18:12,172.23.0.223,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1645,445
4/6/2012 18:12,172.23.0.223,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1645,445
4/6/2012 18:12,172.23.0.250,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1091,445
4/6/2012 18:12,172.23.0.250,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1091,445
4/6/2012 18:13,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103000:7] GPL NETBIOS SMB Session Setup NTMLSSP unicode asn1 overflow attempt ,1243,139
4/6/2012 18:13,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2100538:17] GPL NETBIOS SMB IPC$ unicode share access ,1243,139
4/6/2012 18:13,10.32.5.55,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1695
4/6/2012 18:13,10.32.5.57,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1698
4/6/2012 18:13,10.32.5.56,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1700
4/6/2012 18:13,10.32.5.53,172.23.1.168, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,1709
4/6/2012 18:13,172.23.0.228,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1689,445
4/6/2012 18:13,172.23.0.228,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1689,445
4/6/2012 18:13,172.23.0.246,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1091,445
4/6/2012 18:13,172.23.0.246,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1091,445
4/6/2012 18:13,172.23.0.202,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1645,445
4/6/2012 18:13,172.23.0.202,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1645,445
4/6/2012 18:13,172.23.0.231,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1615,445
4/6/2012 18:13,172.23.0.231,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1615,445
4/6/2012 18:13,172.23.0.229,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1642,445
4/6/2012 18:13,172.23.0.229,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1642,445
4/6/2012 18:13,172.23.0.245,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1789,445
4/6/2012 18:13,172.23.0.245,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1789,445
4/6/2012 18:13,172.23.0.226,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1633,445
4/6/2012 18:13,172.23.0.226,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1633,445
4/6/2012 18:13,172.23.0.214,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1628,445
4/6/2012 18:13,172.23.0.214,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1628,445
4/6/2012 18:13,172.23.0.240,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1810,445
4/6/2012 18:13,172.23.0.240,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1810,445
4/6/2012 18:13,172.23.0.242,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1670,445
