DataTime,SourceIP,DestIP,Category,Priority,Description, SourcePort, DestPort
4/5/2012 22:15,172.23.0.214,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3482,445
4/5/2012 22:15,172.23.0.234,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3456,445
4/5/2012 22:15,172.23.0.234,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3456,445
4/5/2012 22:15,172.23.0.210,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1151,445
4/5/2012 22:15,172.23.0.210,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1151,445
4/5/2012 22:15,172.23.0.226,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3406,445
4/5/2012 22:15,172.23.0.226,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3406,445
4/5/2012 22:15,172.23.0.246,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1912,445
4/5/2012 22:15,172.23.0.246,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1912,445
4/5/2012 22:15,172.23.0.249,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1165,445
4/5/2012 22:15,172.23.0.249,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1165,445
4/5/2012 22:15,172.23.0.245,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1912,445
4/5/2012 22:15,172.23.0.245,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1912,445
4/5/2012 22:15,172.23.0.239,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1605,445
4/5/2012 22:15,172.23.0.239,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1605,445
4/5/2012 22:15,172.23.0.233,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3502,445
4/5/2012 22:15,172.23.0.233,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3502,445
4/5/2012 22:15,172.23.0.238,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3425,445
4/5/2012 22:15,172.23.0.238,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3425,445
4/5/2012 22:15,172.23.0.218,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1152,445
4/5/2012 22:15,172.23.0.218,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1152,445
4/5/2012 22:15,172.23.0.220,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1155,445
4/5/2012 22:15,172.23.0.220,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1155,445
4/5/2012 22:15,172.23.0.225,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3427,445
4/5/2012 22:15,172.23.0.225,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3427,445
4/5/2012 22:15,172.23.0.186,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1324,445
4/5/2012 22:15,172.23.0.186,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1324,445
4/5/2012 22:15,172.23.0.240,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1895,445
4/5/2012 22:15,172.23.0.240,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1895,445
4/5/2012 22:15,172.23.0.237,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3586,445
4/5/2012 22:15,172.23.0.237,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3586,445
4/5/2012 22:15,172.23.0.228,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3433,445
4/5/2012 22:15,172.23.0.228,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3433,445
4/5/2012 22:15,172.23.0.223,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3468,445
4/5/2012 22:15,172.23.0.223,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3468,445
4/5/2012 22:15,172.23.0.235,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3471,445
4/5/2012 22:15,172.23.0.235,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3471,445
4/5/2012 22:15,172.23.0.221,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3395,445
4/5/2012 22:15,172.23.0.221,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3395,445
4/5/2012 22:15,172.23.0.253,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1170,445
4/5/2012 22:15,172.23.0.253,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1170,445
4/5/2012 22:15,172.23.0.252,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1165,445
4/5/2012 22:15,172.23.0.252,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1165,445
4/5/2012 22:15,172.23.0.231,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3458,445
4/5/2012 22:15,172.23.0.231,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3458,445
4/5/2012 22:15,172.23.0.250,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1161,445
4/5/2012 22:15,172.23.0.250,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1161,445
4/5/2012 22:15,172.23.0.247,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1914,445
4/5/2012 22:15,172.23.0.247,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1914,445
4/5/2012 22:15,172.23.2.100,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1166,445
4/5/2012 22:15,172.23.2.100,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1166,445
4/5/2012 22:15,172.23.0.255,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1165,445
4/5/2012 22:15,172.23.0.255,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1165,445
4/5/2012 22:15,172.23.0.242,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3512,445
4/5/2012 22:15,172.23.0.242,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3512,445
4/5/2012 22:15,172.23.0.251,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1168,445
4/5/2012 22:15,172.23.0.251,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1168,445
4/5/2012 22:15,172.23.0.209,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3486,445
4/5/2012 22:15,172.23.0.209,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3486,445
4/5/2012 22:15,172.23.0.244,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1872,445
4/5/2012 22:15,172.23.0.244,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1872,445
4/5/2012 22:15,172.23.0.243,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3481,445
4/5/2012 22:15,172.23.0.243,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3481,445
4/5/2012 22:15,172.23.2.101,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1161,445
4/5/2012 22:15,172.23.2.101,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1161,445
4/5/2012 22:15,172.23.0.248,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1163,445
4/5/2012 22:15,172.23.0.248,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1163,445
4/5/2012 22:15,172.23.0.230,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3441,445
4/5/2012 22:15,172.23.0.230,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3441,445
4/5/2012 22:15,172.23.0.241,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1848,445
4/5/2012 22:15,172.23.0.241,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1848,445
4/5/2012 22:15,172.23.0.254,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1158,445
4/5/2012 22:15,172.23.0.254,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1158,445
4/5/2012 22:15,172.23.0.208,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3402,445
4/5/2012 22:15,172.23.0.208,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3402,445
4/5/2012 22:15,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1166,445
4/5/2012 22:15,172.23.0.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1166,445
4/5/2012 22:15,172.23.0.207,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3454,445
4/5/2012 22:15,172.23.0.207,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3454,445
4/5/2012 22:15,10.32.5.59,172.23.235.71, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2321
4/5/2012 22:15,172.23.0.200,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3415,445
4/5/2012 22:15,172.23.0.200,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3415,445
4/5/2012 22:15,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1168,445
4/5/2012 22:15,172.23.0.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1168,445
4/5/2012 22:15,172.23.0.201,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,3469,445
4/5/2012 22:15,172.23.0.201,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,3469,445
4/5/2012 22:15,10.32.5.59,172.23.233.57, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6680
4/5/2012 22:15,10.32.5.54,172.23.233.55, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6687
4/5/2012 22:16,10.32.5.51,172.23.240.155, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,5401
4/5/2012 22:16,10.32.5.54,172.23.240.151, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,5407
4/5/2012 22:16,10.32.5.56,172.23.240.152, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,5409
4/5/2012 22:16,10.32.5.56,172.23.235.58, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2325
4/5/2012 22:16,10.32.5.54,172.23.235.140, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2327
4/5/2012 22:16,10.32.5.51,172.23.233.53, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6731
4/5/2012 22:17,10.32.5.54,172.23.233.32, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6752
4/5/2012 22:17,10.32.5.56,172.23.233.159, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6761
4/5/2012 22:17,10.32.5.56,172.23.235.79, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2335
4/5/2012 22:17,10.32.5.54,172.23.235.142, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2336
4/5/2012 22:17,10.32.5.51,172.23.235.74, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2339
4/5/2012 22:17,10.32.5.54,172.23.233.56, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6810
4/5/2012 22:17,10.32.5.52,172.23.233.58, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6812
4/5/2012 22:18,10.32.5.51,172.23.235.4, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2342
4/5/2012 22:18,10.32.5.54,172.23.233.32, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6820
4/5/2012 22:18,10.32.5.56,172.23.233.3, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6821
4/5/2012 22:18,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2100538:17] GPL NETBIOS SMB IPC$ unicode share access ,1318,139
4/5/2012 22:18,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2100538:17] GPL NETBIOS SMB IPC$ unicode share access ,1318,139
4/5/2012 22:18,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2103000:7] GPL NETBIOS SMB Session Setup NTMLSSP unicode asn1 overflow attempt ,1321,139
4/5/2012 22:18,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2100538:17] GPL NETBIOS SMB IPC$ unicode share access ,1321,139
4/5/2012 22:18,10.32.5.54,172.23.235.2, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2344
4/5/2012 22:18,10.32.5.56,172.23.235.57, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2346
4/5/2012 22:18,10.32.5.57,172.23.235.5, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,2348
4/5/2012 22:18,10.32.5.56,172.23.233.58, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6862
4/5/2012 22:18,10.32.5.54,172.23.233.52, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6868
4/5/2012 22:19,10.32.5.56,172.23.233.30, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6872
4/5/2012 22:19,10.32.5.54,172.23.233.37, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6881
4/5/2012 22:19,10.32.5.58,172.23.238.220, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3475
4/5/2012 22:19,10.32.5.56,172.23.238.228, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3489
4/5/2012 22:19,10.32.5.54,172.23.238.77, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3490
4/5/2012 22:19,10.32.5.58,172.23.233.56, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6901
4/5/2012 22:19,10.32.5.54,172.23.233.57, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,6905
4/5/2012 22:19,10.32.5.56,172.23.238.121, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3499
4/5/2012 22:20,10.32.5.54,172.23.240.154, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,5564
4/5/2012 22:20,10.32.5.54,172.23.238.220, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3531
4/5/2012 22:20,10.32.5.51,172.23.238.226, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3533
4/5/2012 22:20,10.32.5.56,172.23.238.70, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3540
4/5/2012 22:20,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1324,445
4/5/2012 22:20,172.23.5.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1324,445
4/5/2012 22:20,10.32.5.54,172.23.238.226, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3585
4/5/2012 22:20,10.32.5.56,172.23.238.70, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3592
4/5/2012 22:20,10.32.5.54,172.23.238.225, Misc activity,3, [1:2000355:5] ET POLICY IRC authorization message ,6667,3600
4/5/2012 22:21,172.23.1.107,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1150,445
4/5/2012 22:21,172.23.1.107,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1150,445
4/5/2012 22:21,172.23.1.109,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1159,445
4/5/2012 22:21,172.23.1.109,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1159,445
4/5/2012 22:21,172.23.1.106,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1191,445
4/5/2012 22:21,172.23.1.106,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1191,445
4/5/2012 22:21,172.23.1.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1157,445
4/5/2012 22:21,172.23.1.112,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1157,445
4/5/2012 22:21,172.23.5.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1168,445
4/5/2012 22:21,172.23.5.113,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1168,445
4/5/2012 22:21,172.23.1.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1160,445
4/5/2012 22:21,172.23.1.115,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1160,445
4/5/2012 22:21,172.23.1.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1150,445
4/5/2012 22:21,172.23.1.111,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1150,445
4/5/2012 22:21,172.23.1.108,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1150,445
4/5/2012 22:21,172.23.1.108,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1150,445
4/5/2012 22:21,172.23.1.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2103003:7] GPL NETBIOS SMB-DS Session Setup NTMLSSP unicode asn1 overflow attempt ,1156,445
4/5/2012 22:21,172.23.1.110,172.23.0.10, Generic Protocol Command Decode,3, [1:2102466:9] GPL NETBIOS SMB-DS IPC$ unicode share access ,1156,445
